timestamp,Vb,Vs,Is,P,Ph
10078,12.17,0.0008,0.0083,0.1,10.3
10181,12.17,0.0008,0.0084,0.1025,10.5575
10284,12.17,0.0008,0.0083,0.1,10.3
10387,12.17,0.0008,0.0083,0.1,10.3
10490,12.17,0.0008,0.0082,0.1,10.3
10593,12.17,0.0008,0.0083,0.1,10.3
10696,12.17,0.0008,0.0082,0.1,10.3
10799,12.1675,0.0014,0.0136,0.165,16.995
10902,12.1638,0.0023,0.0228,0.2775,28.5825
11005,12.165,0.0022,0.0215,0.2625,27.0375
11108,12.165,0.002,0.02,0.2425,24.9775
11211,12.165,0.002,0.02,0.2425,24.9775
11313,12.165,0.002,0.02,0.2425,24.735
11416,12.165,0.002,0.02,0.2425,24.9775
11519,12.165,0.002,0.0199,0.2425,24.9775
11621,12.165,0.002,0.0199,0.2425,24.735
11724,12.165,0.002,0.0199,0.2425,24.9775
11827,12.165,0.002,0.0199,0.2425,24.9775
11929,12.165,0.002,0.02,0.2425,24.735
12032,12.165,0.002,0.02,0.2425,24.9775
12135,12.165,0.002,0.02,0.2425,24.9775
12238,12.165,0.002,0.02,0.245,25.235
12340,12.1638,0.0023,0.0229,0.2775,28.305
12443,12.165,0.0021,0.0208,0.255,26.265
12546,12.165,0.002,0.0199,0.2425,24.9775
12649,12.165,0.002,0.0199,0.2425,24.9775
12752,12.165,0.002,0.0199,0.2425,24.9775
12855,12.1662,0.0016,0.0157,0.19,19.57
12958,12.1675,0.0016,0.0157,0.19,19.57
13061,12.1675,0.0016,0.0156,0.19,19.57
13164,12.1675,0.0016,0.0157,0.19,19.57
13267,12.1675,0.0016,0.0157,0.19,19.57
13370,12.1675,0.0016,0.0156,0.19,19.57
13473,12.1675,0.0016,0.0156,0.19,19.57
13576,12.1675,0.0016,0.0156,0.19,19.57
13679,12.1662,0.0016,0.0163,0.1975,20.3425
13782,12.1662,0.0019,0.0186,0.2275,23.4325
13885,12.16,0.0032,0.0316,0.385,39.655
13988,12.1575,0.0038,0.0377,0.4575,47.1225
14091,12.1575,0.0038,0.0377,0.4575,47.1225
14194,12.1575,0.0038,0.0376,0.4575,47.1225
14297,12.1575,0.0038,0.0377,0.4575,47.1225
14400,12.1575,0.0038,0.0384,0.4675,48.1525
14503,12.1563,0.004,0.0398,0.485,49.955
14606,12.1563,0.004,0.0398,0.485,49.955
14709,12.1563,0.004,0.0398,0.485,49.955
14812,12.155,0.0046,0.0458,0.5575,57.4225
14914,12.15,0.0056,0.0565,0.6875,70.125
15017,12.15,0.0055,0.0549,0.6675,68.7525
15120,12.1513,0.0052,0.0523,0.635,65.405
15222,12.1525,0.0051,0.0508,0.6175,62.985
15325,12.1525,0.0048,0.0479,0.5825,59.9975
15428,12.1538,0.0048,0.0479,0.5825,59.9975
15531,12.1525,0.0048,0.048,0.5825,59.9975
15633,12.1538,0.0048,0.048,0.5825,59.415
15736,12.1538,0.0048,0.048,0.585,60.255
15839,12.1538,0.0047,0.0468,0.57,58.71
15942,12.16,0.003,0.0303,0.3675,37.8525
16044,12.16,0.003,0.0303,0.3675,37.485
16147,12.1613,0.0029,0.0294,0.3575,36.8225
16250,12.1613,0.0029,0.0294,0.3575,36.8225
16352,12.1613,0.0029,0.0295,0.3575,36.465
16455,12.1613,0.0029,0.0294,0.3575,36.8225
16558,12.16,0.0031,0.0312,0.38,39.14
16661,12.16,0.0032,0.0316,0.385,39.655
16763,12.1613,0.0029,0.0293,0.3575,36.465
16866,12.1613,0.0029,0.0293,0.3575,36.8225
16969,12.1613,0.0029,0.0294,0.3575,36.8225
17072,12.1613,0.0029,0.0294,0.3575,36.8225
17174,12.1613,0.0029,0.0293,0.3575,36.465
17277,12.1613,0.0029,0.0294,0.3575,36.8225
17380,12.1613,0.0029,0.0294,0.3575,36.8225
17482,12.1613,0.0029,0.0294,0.3575,36.465
17585,12.1613,0.0029,0.0293,0.3575,36.8225
17688,12.1613,0.0029,0.0294,0.3575,36.8225
17791,12.1613,0.0029,0.0294,0.3575,36.8225
17893,12.1613,0.0029,0.0293,0.3575,36.465
17996,12.16,0.0032,0.0317,0.4,41.2
18099,12.1575,0.0038,0.038,0.4625,47.6375
18202,12.1575,0.0038,0.0383,0.465,47.895
18304,12.1575,0.0038,0.0383,0.465,47.43
18407,12.1575,0.0038,0.0383,0.465,47.895
18510,12.1575,0.0038,0.0383,0.465,47.895
18612,12.1563,0.004,0.0401,0.4875,49.725
18715,12.1563,0.0041,0.0405,0.4925,50.7275
18818,12.1563,0.0041,0.0406,0.4925,50.7275
18920,12.1563,0.0041,0.0405,0.4925,50.235
19023,12.15,0.0055,0.0547,0.665,68.495
19126,12.1487,0.0057,0.0572,0.695,71.585
19229,12.1513,0.0053,0.0531,0.645,66.435
19331,12.1525,0.005,0.05,0.6075,61.965
19434,12.1513,0.0052,0.0516,0.6275,64.6325
19537,12.1525,0.005,0.0497,0.605,62.315
19640,12.1525,0.0049,0.0486,0.59,60.77
19742,12.1538,0.0049,0.0486,0.59,60.18
19845,12.1525,0.0049,0.0486,0.59,60.77
19948,12.1525,0.0049,0.0487,0.59,60.77
20050,12.1525,0.0049,0.0486,0.59,60.18
20153,12.1525,0.0049,0.0486,0.59,60.77
20256,12.1525,0.0049,0.0487,0.59,60.77
20359,12.1538,0.0047,0.0467,0.5675,58.4525
20461,12.1538,0.0045,0.0448,0.545,55.59
20564,12.1538,0.0045,0.0452,0.55,56.65
20667,12.155,0.0045,0.0452,0.55,56.65
20770,12.1538,0.0046,0.0457,0.555,57.165
20872,12.1538,0.0048,0.0481,0.585,59.67
20975,12.1538,0.0046,0.0456,0.555,57.165
21078,12.1538,0.0045,0.0451,0.5475,56.3925
21181,12.1525,0.0048,0.0481,0.585,60.255
21283,12.1525,0.0049,0.0492,0.5975,60.945
21386,12.1575,0.0038,0.0381,0.4625,47.6375
21490,12.1575,0.0039,0.0385,0.4675,48.62
21595,12.1575,0.0038,0.0384,0.4675,49.0875
21700,12.1575,0.0038,0.0381,0.4625,48.5625
21805,12.1575,0.0038,0.0379,0.46,48.3
21910,12.1538,0.0046,0.0457,0.555,58.275
22015,12.1463,0.006,0.0598,0.725,76.125
22120,12.1463,0.0062,0.0618,0.75,78.75
22225,12.1513,0.0056,0.0558,0.6775,71.1375
22330,12.15,0.0056,0.0558,0.6775,71.1375
22434,12.1513,0.0047,0.0474,0.5775,60.06
22537,12.1513,0.0047,0.0468,0.57,58.71
22641,12.1513,0.0053,0.0533,0.6475,67.34
22745,12.15,0.0054,0.0541,0.6575,68.38
22848,12.1525,0.005,0.0496,0.6025,62.0575
22952,12.1563,0.0042,0.0417,0.5075,52.78
23056,12.1563,0.0041,0.0412,0.5025,52.26
23159,12.1538,0.005,0.0497,0.605,62.315
23263,12.1525,0.0051,0.0507,0.6175,64.22
23367,12.1563,0.004,0.0402,0.49,50.96
23470,12.1563,0.004,0.0402,0.4875,50.2125
23574,12.1563,0.004,0.0399,0.51,53.04
23677,12.155,0.0043,0.043,0.5225,53.8175
23781,12.1563,0.0042,0.0419,0.51,53.04
23885,12.1563,0.004,0.0403,0.49,50.96
23988,12.1563,0.0041,0.0413,0.5025,51.7575
24092,12.1563,0.004,0.0405,0.4925,51.22
24195,12.1563,0.004,0.0397,0.4825,49.6975
24299,12.1563,0.004,0.0399,0.485,50.44
24403,12.1563,0.004,0.0399,0.485,50.44
24506,12.1563,0.0041,0.0409,0.4975,51.2425
24610,12.1563,0.004,0.0405,0.4925,51.22
24714,12.1563,0.004,0.0404,0.49,50.96
24817,12.155,0.0043,0.0433,0.5275,54.3325
24921,12.1563,0.0044,0.0444,0.54,56.16
25025,12.1438,0.0056,0.0558,0.6775,70.46
25128,12.1538,0.0045,0.0448,0.545,56.135
25232,12.1387,0.0062,0.0623,0.755,78.52
25336,12.1513,0.0053,0.0526,0.64,66.56
25439,12.1438,0.0057,0.0572,0.6925,71.3275
25543,12.1525,0.0047,0.0473,0.575,59.8
25646,12.1438,0.0053,0.0525,0.635,65.405
25750,12.1538,0.004,0.0399,0.485,50.44
25854,12.155,0.0042,0.0421,0.51,53.04
25957,12.145,0.0054,0.0537,0.65,66.95
26061,12.1563,0.0043,0.043,0.5225,54.34
26165,12.14,0.0061,0.0611,0.74,76.96
26268,12.1513,0.0051,0.051,0.62,63.86
26372,12.1412,0.006,0.0597,0.7225,75.14
26476,12.1463,0.0057,0.0568,0.69,71.76
26579,12.145,0.0054,0.054,0.655,67.465
26683,12.1487,0.0051,0.0506,0.615,63.96
26787,12.145,0.0054,0.0538,0.65,67.6
26891,12.1425,0.0058,0.0583,0.7075,73.58
26994,12.155,0.0045,0.0454,0.5525,56.9075
27098,12.1412,0.0056,0.0562,0.6825,70.98
27202,12.1513,0.0051,0.0515,0.625,65.0
27306,12.1463,0.005,0.05,0.605,62.92
27409,12.1563,0.0043,0.0426,0.5175,53.3025
27513,12.1563,0.0041,0.0413,0.5025,52.26
27617,12.1563,0.004,0.0399,0.485,50.44
27720,12.1563,0.004,0.0399,0.485,49.955
27824,12.1587,0.0037,0.0369,0.4475,46.54
27928,12.1587,0.0037,0.0368,0.4475,46.54
28031,12.1587,0.0036,0.0357,0.4325,44.5475
28135,12.16,0.0033,0.0334,0.405,42.12
28239,12.1587,0.0035,0.0345,0.42,43.68
28342,12.16,0.0032,0.0323,0.3925,40.4275
28446,12.16,0.0033,0.0327,0.3975,41.34
28549,12.16,0.0032,0.0325,0.395,40.685
28653,12.16,0.0032,0.0317,0.385,40.04
28757,12.1563,0.0039,0.0393,0.4775,49.66
28860,12.1525,0.0042,0.0423,0.515,53.045
28964,12.1525,0.0049,0.0495,0.6,62.4
29068,12.1563,0.005,0.0504,0.6125,63.7
29171,12.1487,0.006,0.0598,0.7275,74.9325
29275,12.1487,0.0061,0.0608,0.7375,76.7
29379,12.1513,0.0056,0.0565,0.685,71.24
29482,12.1463,0.0059,0.0589,0.715,73.645
29586,12.1387,0.0075,0.0753,0.9125,94.9
29690,12.145,0.0066,0.0658,0.8,83.2
29793,12.14,0.0072,0.0721,0.875,90.125
29897,12.1487,0.0059,0.0588,0.715,74.36
30001,12.15,0.0048,0.048,0.5825,60.58
30104,12.1525,0.0049,0.0485,0.59,60.77
30208,12.1525,0.0053,0.0531,0.645,67.08
30311,12.1525,0.0056,0.0557,0.6775,69.7825
30415,12.1513,0.0052,0.0523,0.635,66.04
30519,12.1513,0.0048,0.0478,0.58,60.32
30623,12.1538,0.0047,0.0472,0.575,59.8
30726,12.1538,0.0052,0.0525,0.6375,65.6625
30830,12.1463,0.0065,0.065,0.7875,81.9
30934,12.1513,0.0048,0.0476,0.5775,60.06
31038,12.15,0.005,0.0496,0.6025,62.66
31142,12.1463,0.0061,0.061,0.74,76.96
31245,12.1525,0.0054,0.0536,0.65,66.95
31349,12.1525,0.0054,0.0543,0.6975,72.54
31453,12.15,0.0049,0.0492,0.5975,62.14
31556,12.1513,0.0049,0.0486,0.59,60.77
31660,12.155,0.0043,0.0427,0.5175,53.82
31763,12.1575,0.0039,0.0394,0.48,49.44
31867,12.1575,0.004,0.0401,0.4875,50.7
31971,12.1563,0.0039,0.0392,0.4775,49.66
32074,12.1575,0.0037,0.0373,0.4525,46.6075
32178,12.1563,0.004,0.0397,0.4825,50.18
32282,12.1563,0.0042,0.0418,0.5075,52.78
32385,12.1575,0.004,0.04,0.485,49.955
32489,12.1575,0.0038,0.0381,0.465,48.36
32593,12.1563,0.0037,0.0371,0.4525,47.06
32696,12.1575,0.0038,0.0381,0.4625,47.6375
32800,12.1575,0.004,0.0403,0.49,50.96
32904,12.1575,0.0039,0.0392,0.4775,49.66
33007,12.1575,0.0038,0.0379,0.46,47.38
33111,12.1563,0.0038,0.038,0.4625,48.1
33214,12.1575,0.004,0.0396,0.4825,49.6975
33318,12.1575,0.004,0.0396,0.4825,50.18
33422,12.1575,0.0039,0.0393,0.4775,49.66
33526,12.1575,0.0037,0.0374,0.455,47.32
33629,12.155,0.0041,0.0405,0.4925,50.7275
33733,12.1575,0.004,0.04,0.4875,50.7
33837,12.1575,0.004,0.04,0.485,50.44
33940,12.1575,0.0038,0.0384,0.4675,48.1525
34044,12.1563,0.0038,0.0383,0.465,48.36
34148,12.1575,0.0038,0.0381,0.465,48.36
34251,12.1575,0.004,0.0398,0.485,49.955
34355,12.1575,0.0039,0.0395,0.48,49.92
34459,12.1575,0.0039,0.039,0.4725,49.14
34563,12.1575,0.0038,0.0377,0.4575,47.58
34666,12.1575,0.0038,0.0385,0.4675,48.1525
34770,12.1575,0.004,0.0398,0.4825,50.18
34874,12.1575,0.004,0.0403,0.49,50.96
34978,12.1563,0.0039,0.0386,0.47,48.88
35081,12.1563,0.0041,0.0406,0.4925,50.7275
35185,12.1575,0.004,0.0399,0.485,50.44
35289,12.1575,0.0041,0.0407,0.495,51.48
35392,12.1575,0.0039,0.0388,0.4725,48.6675
35496,12.1563,0.0037,0.0373,0.455,47.32
35600,12.1575,0.0036,0.0359,0.4375,45.5
35703,12.1575,0.0039,0.0387,0.47,48.41
35807,12.155,0.0045,0.0451,0.5475,56.94
35911,12.155,0.0044,0.044,0.535,55.64
36014,12.16,0.0032,0.0317,0.385,39.655
36118,12.16,0.0032,0.032,0.39,40.56
36221,12.16,0.0032,0.0325,0.395,40.685
36325,12.1587,0.0036,0.0357,0.435,45.24
36428,12.1587,0.0035,0.0351,0.4275,44.0325
36532,12.1587,0.0035,0.0346,0.42,43.68
36636,12.16,0.0032,0.0322,0.3925,40.82
36739,12.1587,0.0034,0.0342,0.415,42.745
36843,12.16,0.0032,0.0323,0.3925,40.82
36948,12.16,0.0032,0.0319,0.3875,40.6875
37052,12.16,0.0032,0.0316,0.385,40.04
37155,12.16,0.0032,0.0319,0.3875,39.9125
37259,12.16,0.0035,0.0346,0.42,43.68
37363,12.16,0.0032,0.0322,0.3925,40.82
37466,12.16,0.0032,0.0318,0.3875,39.9125
37570,12.16,0.0032,0.0317,0.385,40.04
37674,12.16,0.0032,0.0323,0.3925,40.82
37777,12.16,0.0034,0.0338,0.4125,42.4875
37881,12.1587,0.0035,0.0352,0.4275,44.46
37984,12.1587,0.0035,0.0347,0.4225,43.5175
38087,12.16,0.0032,0.0322,0.3925,40.4275
38190,12.1587,0.0035,0.0345,0.42,43.26
38293,12.16,0.0032,0.0324,0.395,40.685
38396,12.16,0.0032,0.0321,0.39,40.17
38498,12.16,0.0032,0.0317,0.385,39.27
38601,12.16,0.0032,0.0319,0.3875,39.9125
38704,12.16,0.0033,0.0327,0.3975,40.9425
38806,12.16,0.0032,0.0324,0.395,40.29
38909,12.16,0.0032,0.032,0.39,40.17
39012,12.16,0.0032,0.0316,0.3825,39.3975
39115,12.1587,0.0034,0.0339,0.4125,42.4875
39218,12.16,0.0035,0.0346,0.42,43.26
39321,12.1587,0.0035,0.0352,0.4275,44.0325
39424,12.1587,0.0034,0.034,0.4125,42.4875
39527,12.16,0.0032,0.0317,0.385,39.655
39630,12.16,0.0034,0.0339,0.4125,42.4875
39733,12.16,0.0033,0.0325,0.395,40.685
39836,12.16,0.0032,0.0323,0.3925,40.4275
39939,12.16,0.0032,0.0318,0.3875,39.9125
40042,12.1587,0.0033,0.0335,0.4075,41.9725
40145,12.16,0.0033,0.0326,0.3975,40.9425
40248,12.16,0.0033,0.0326,0.3975,40.9425
40351,12.16,0.0032,0.0323,0.3925,40.4275
40454,12.16,0.0032,0.0317,0.385,39.655
40557,12.1587,0.0034,0.0336,0.4075,41.9725
40660,12.1587,0.0035,0.0349,0.425,43.775
40763,12.1587,0.0035,0.0354,0.43,44.29
40866,12.1587,0.0034,0.0336,0.4075,41.9725
40969,12.16,0.0032,0.0319,0.3875,39.9125
41072,12.16,0.0032,0.0323,0.3925,40.4275
41175,12.16,0.0033,0.0329,0.4,41.2
41278,12.16,0.0033,0.0325,0.395,40.685
41381,12.16,0.0032,0.0324,0.3925,40.4275
41484,12.1587,0.0034,0.0338,0.41,42.23
41587,12.16,0.0032,0.0324,0.395,40.685
41690,12.16,0.0033,0.0327,0.3975,40.9425
41793,12.16,0.0032,0.0323,0.3925,40.4275
41896,12.16,0.0032,0.0318,0.3875,39.9125
41999,12.16,0.0032,0.032,0.39,40.17
42102,12.1587,0.0035,0.0354,0.43,44.29
42205,12.1587,0.0036,0.0356,0.4325,44.5475
42307,12.1587,0.0033,0.0332,0.4025,41.055
42410,12.1587,0.0034,0.0336,0.41,42.23
42513,12.16,0.0032,0.032,0.39,40.17
42616,12.16,0.0032,0.0325,0.395,40.685
42719,12.16,0.0033,0.0326,0.3975,40.9425
42822,12.16,0.0032,0.0322,0.39,40.17
42925,12.1587,0.0033,0.0333,0.405,41.715
43029,12.16,0.0033,0.0325,0.395,41.08
43131,12.16,0.0033,0.0326,0.3975,40.545
43234,12.16,0.0032,0.0325,0.395,40.685
43337,12.1587,0.0034,0.0338,0.41,42.23
43441,12.16,0.0033,0.0326,0.3975,41.34
43544,12.1587,0.0035,0.0353,0.43,44.29
43647,12.1587,0.0036,0.0357,0.435,44.805
43750,12.16,0.0033,0.0329,0.4,41.2
43853,12.1587,0.0034,0.0338,0.4125,42.4875
43956,12.16,0.0032,0.0324,0.395,40.685
44059,12.16,0.0032,0.0324,0.395,40.685
44162,12.16,0.0033,0.0326,0.395,40.685
44265,12.16,0.0033,0.0325,0.395,40.685
44368,12.16,0.0032,0.0317,0.385,39.655
44471,12.16,0.0032,0.0321,0.39,40.17
44574,12.16,0.0033,0.0326,0.3975,40.9425
44677,12.16,0.0033,0.0331,0.4025,41.4575
44780,12.1587,0.0034,0.034,0.4125,42.4875
44883,12.1587,0.0033,0.0329,0.4,41.2
44986,12.1587,0.0035,0.0352,0.4275,44.0325
45089,12.1587,0.0035,0.0355,0.43,44.29
45192,12.16,0.0033,0.0325,0.395,40.685
45295,12.16,0.0032,0.0318,0.3875,39.9125
45398,12.16,0.0032,0.0318,0.3875,39.9125
45501,12.16,0.0032,0.0324,0.3925,40.4275
45604,12.16,0.0033,0.0326,0.3975,40.9425
45707,12.1587,0.0034,0.0344,0.4175,43.0025
45810,12.16,0.0032,0.0316,0.385,39.655
45913,12.16,0.0032,0.0319,0.3875,39.9125
46016,12.16,0.0032,0.0322,0.3925,40.4275
46119,12.16,0.0033,0.0326,0.3975,40.9425
46222,12.1587,0.0034,0.0344,0.4175,43.0025
46324,12.1587,0.0033,0.0334,0.405,41.31
46427,12.1587,0.0035,0.0348,0.4225,43.5175
46530,12.1587,0.0035,0.0346,0.42,43.26
46633,12.1587,0.0034,0.0344,0.42,43.26
46735,12.16,0.0032,0.032,0.39,39.78
46838,12.16,0.0032,0.0317,0.385,39.655
46941,12.16,0.0032,0.0321,0.39,40.17
47044,12.16,0.0033,0.0326,0.395,40.685
47146,12.1587,0.0034,0.0345,0.42,42.84
47249,12.16,0.0032,0.0318,0.385,39.655
47352,12.16,0.0032,0.0318,0.3875,39.9125
47455,12.16,0.0032,0.032,0.39,40.17
47557,12.16,0.0033,0.0329,0.4,40.8
47660,12.1587,0.0032,0.0322,0.39,40.17
47763,12.1587,0.0034,0.0341,0.415,42.745
47866,12.1587,0.0035,0.0349,0.425,43.775
47969,12.1587,0.0035,0.0351,0.4275,44.0325
48071,12.1587,0.0035,0.0352,0.4275,43.605
48174,12.16,0.0032,0.0321,0.39,40.17
48277,12.16,0.0032,0.0316,0.385,39.655
48379,12.16,0.0032,0.0319,0.3875,39.525
48482,12.16,0.0032,0.0322,0.3925,40.4275
48585,12.1587,0.0035,0.0346,0.42,43.26
48688,12.16,0.0032,0.032,0.39,40.17
48790,12.16,0.0032,0.0317,0.385,39.27
48893,12.16,0.0032,0.0321,0.39,40.17
48996,12.1587,0.0034,0.0344,0.4175,43.0025
49099,12.16,0.0032,0.0323,0.3925,40.4275
49201,12.1587,0.0035,0.0347,0.4225,43.095
49304,12.1587,0.0035,0.0347,0.4225,43.5175
49407,12.1587,0.0033,0.0333,0.405,41.715
49509,12.16,0.0034,0.0345,0.42,42.84
49612,12.16,0.0032,0.0322,0.3925,40.4275
49715,12.16,0.0032,0.0319,0.3875,39.9125
49818,12.16,0.0032,0.0317,0.385,39.655
49920,12.16,0.0034,0.0342,0.415,42.33
50023,12.16,0.0033,0.0327,0.3975,40.9425
50126,12.16,0.0032,0.0323,0.3925,40.4275
50229,12.16,0.0032,0.0318,0.3875,39.9125
50331,12.16,0.0032,0.0318,0.3875,39.525
50434,12.1587,0.0034,0.0345,0.42,43.26
50537,12.16,0.0033,0.0331,0.4025,41.4575
50640,12.1587,0.0035,0.0354,0.43,44.29
50742,12.1587,0.0035,0.035,0.425,43.35
50845,12.1587,0.0033,0.0332,0.405,41.715
50948,12.1587,0.0034,0.034,0.4125,42.4875
51051,12.16,0.0033,0.0327,0.3975,40.9425
51153,12.1575,0.0035,0.0353,0.43,43.86
51256,12.155,0.004,0.0403,0.49,50.47
51359,12.1563,0.0041,0.041,0.5,51.5
51462,12.1525,0.0048,0.0481,0.6225,64.1175
51564,12.1438,0.007,0.0702,0.85,86.7
51667,12.15,0.0052,0.0517,0.6275,64.6325
51770,12.1463,0.0064,0.0636,0.7725,79.5675
51873,12.1412,0.0069,0.0687,0.835,86.005
51975,12.15,0.0051,0.0511,0.62,63.24
52078,12.1463,0.0058,0.058,0.7025,72.3575
52181,12.15,0.0053,0.0529,0.6425,66.1775
52284,12.1525,0.0054,0.0544,0.6625,68.2375
52386,12.1525,0.0056,0.0558,0.6775,69.105
52489,12.15,0.0049,0.0494,0.6,61.8
52592,12.15,0.0049,0.049,0.595,61.285
52694,12.1513,0.0051,0.0508,0.6175,62.985
52797,12.1525,0.0054,0.0539,0.655,67.465
52900,12.1525,0.0052,0.0518,0.63,64.89
53003,12.15,0.0051,0.0513,0.6225,64.1175
53105,12.1487,0.0052,0.052,0.6325,64.515
53208,12.1513,0.0052,0.0522,0.635,65.405
53311,12.1525,0.0055,0.0552,0.67,69.01
53414,12.1438,0.0064,0.0636,0.7725,79.5675
53516,12.1487,0.0052,0.0517,0.6275,64.005
53619,12.1487,0.0052,0.052,0.6325,65.1475
53722,12.1525,0.0054,0.0536,0.65,66.95
53824,12.1513,0.0055,0.0552,0.67,68.34
53927,12.15,0.0051,0.051,0.62,63.86
54030,12.15,0.0049,0.0493,0.6,61.8
54133,12.1513,0.0049,0.0492,0.5975,61.5425
54236,12.1525,0.0053,0.0534,0.65,66.95
54338,12.15,0.0058,0.0581,0.705,71.91
54441,12.15,0.0049,0.0494,0.6,61.8
54544,12.15,0.0048,0.0482,0.585,60.255
54647,12.1513,0.0051,0.051,0.62,63.86
54749,12.1525,0.0054,0.0539,0.655,66.81
