timestamp,Vb,Vs,Is,P,Ph
1505895,12.17,0.0009,0.0092,0.1125,11.7
1505998,12.17,0.0009,0.0092,0.1125,11.5875
1506102,12.17,0.0009,0.0092,0.1125,11.7
1506206,12.17,0.0009,0.0092,0.1125,11.7
1506310,12.17,0.0009,0.0092,0.1125,11.7
1506413,12.17,0.0009,0.0092,0.1125,11.5875
1506517,12.17,0.0009,0.0092,0.1125,11.7
1506620,12.17,0.0009,0.0092,0.1125,11.5875
1506724,12.17,0.0009,0.0092,0.1125,11.7
1506828,12.17,0.0009,0.0092,0.1125,11.7
1506931,12.17,0.0009,0.0092,0.1125,11.5875
1507035,12.17,0.0009,0.0092,0.1125,11.7
1507139,12.17,0.0009,0.0092,0.1125,11.7
1507242,12.17,0.0009,0.0092,0.1125,11.5875
1507346,12.17,0.0009,0.0092,0.1125,11.7
1507450,12.17,0.0009,0.0092,0.1125,11.7
1507553,12.17,0.0009,0.0092,0.1125,11.5875
1507657,12.17,0.0009,0.0092,0.1125,11.7
1507760,12.17,0.0009,0.0092,0.1125,11.5875
1507864,12.17,0.0009,0.0092,0.1125,11.7
1507968,12.17,0.0009,0.0092,0.1125,11.7
1508071,12.17,0.0009,0.0092,0.1125,11.5875
1508175,12.17,0.0009,0.0092,0.1125,11.7
1508279,12.17,0.0009,0.0092,0.1125,11.7
1508382,12.17,0.0009,0.0092,0.1125,11.5875
1508486,12.17,0.0009,0.0092,0.1125,11.7
1508589,12.17,0.0009,0.0092,0.1125,11.5875
1508693,12.17,0.0009,0.0092,0.1125,11.7
1508797,12.17,0.0009,0.0092,0.1125,11.7
1508901,12.17,0.0009,0.0092,0.1125,11.7
1509004,12.17,0.0009,0.0092,0.1125,11.5875
1509108,12.17,0.0009,0.0092,0.1125,11.7
1509212,12.17,0.0009,0.0092,0.1125,11.7
1509315,12.17,0.0009,0.0092,0.1125,11.5875
1509419,12.17,0.0009,0.0092,0.1125,11.7
1509522,12.17,0.0009,0.0092,0.1125,11.5875
1509626,12.17,0.0009,0.0092,0.1125,11.7
1509730,12.17,0.0009,0.0092,0.1125,11.7
1509833,12.17,0.0009,0.0092,0.1125,11.5875
1509937,12.17,0.0009,0.0092,0.1125,11.7
1510041,12.17,0.0009,0.0092,0.1125,11.7
1510144,12.17,0.0009,0.0092,0.1125,11.5875
1510248,12.17,0.0009,0.0092,0.1125,11.7
1510352,12.17,0.0009,0.0092,0.1125,11.7
1510455,12.17,0.0009,0.0092,0.1125,11.5875
1510559,12.17,0.0009,0.0092,0.1125,11.7
1510662,12.17,0.0009,0.0092,0.1125,11.5875
1510766,12.17,0.0009,0.0092,0.1125,11.7
1510870,12.17,0.0009,0.0092,0.1125,11.7
1510974,12.17,0.0009,0.0092,0.1125,11.7
1511077,12.17,0.0009,0.0092,0.1125,11.5875
1511181,12.17,0.0009,0.0092,0.1125,11.7
1511284,12.17,0.0009,0.0092,0.1125,11.5875
1511388,12.17,0.0009,0.0092,0.1125,11.7
1511491,12.17,0.0011,0.0105,0.1275,13.1325
1511595,12.17,0.0009,0.0095,0.115,11.96
1511699,12.17,0.0009,0.0092,0.1125,11.7
1511803,12.17,0.0009,0.0092,0.1125,11.7
1511906,12.17,0.0009,0.0092,0.1125,11.5875
1512010,12.17,0.0009,0.0092,0.1125,11.7
1512114,12.17,0.0009,0.0092,0.1125,11.7
1512217,12.17,0.0009,0.0092,0.1125,11.5875
1512321,12.17,0.0009,0.0092,0.1125,11.7
1512424,12.17,0.0009,0.0092,0.1125,11.5875
1512528,12.17,0.0009,0.0092,0.1125,11.7
1512632,12.17,0.0009,0.0092,0.1125,11.7
1512736,12.17,0.0009,0.0092,0.1125,11.7
1512839,12.17,0.0009,0.0092,0.1125,11.5875
1512943,12.17,0.0009,0.0092,0.1125,11.7
1513046,12.17,0.0009,0.0092,0.1125,11.5875
1513150,12.17,0.0009,0.0092,0.1125,11.7
1513254,12.17,0.0009,0.0092,0.1125,11.7
1513357,12.17,0.0009,0.0092,0.1125,11.5875
1513461,12.17,0.0009,0.0092,0.1125,11.7
1513564,12.17,0.0009,0.0092,0.1125,11.5875
1513668,12.17,0.0009,0.0092,0.1125,11.7
1513772,12.17,0.0009,0.0092,0.1125,11.7
1513875,12.17,0.0009,0.0092,0.1125,11.5875
1513979,12.17,0.0009,0.0092,0.1125,11.7
1514083,12.17,0.0009,0.0092,0.1125,11.7
1514186,12.17,0.0009,0.0092,0.1125,11.5875
1514290,12.17,0.0009,0.0092,0.1125,11.7
1514393,12.17,0.0009,0.0092,0.1125,11.5875
1514497,12.17,0.0009,0.0092,0.1125,11.7
1514600,12.17,0.0009,0.0092,0.1125,11.5875
1514704,12.17,0.0009,0.0092,0.1125,11.7
1514808,12.17,0.0009,0.0092,0.1125,11.7
1514911,12.17,0.0009,0.0092,0.1125,11.5875
1515015,12.17,0.0009,0.0092,0.1125,11.7
1515119,12.17,0.0009,0.0092,0.1125,11.7
1515222,12.17,0.0009,0.0092,0.1125,11.5875
1515326,12.17,0.0009,0.0092,0.1125,11.7
1515430,12.17,0.0009,0.0092,0.1125,11.7
1515533,12.17,0.0009,0.0092,0.1125,11.5875
1515637,12.17,0.0009,0.0092,0.1125,11.7
1515741,12.17,0.0009,0.0092,0.1125,11.7
1515844,12.17,0.0009,0.0092,0.1125,11.5875
1515948,12.17,0.0009,0.0092,0.1125,11.7
1516052,12.17,0.0009,0.0092,0.1125,11.7
1516156,12.17,0.0009,0.0092,0.1125,11.7
1516259,12.17,0.0009,0.0092,0.1125,11.5875
1516363,12.17,0.0009,0.0092,0.1125,11.7
1516466,12.17,0.0009,0.0092,0.1125,11.5875
1516570,12.17,0.0009,0.0092,0.1125,11.7
1516673,12.17,0.0009,0.0092,0.1125,11.5875
1516777,12.17,0.0009,0.0092,0.1125,11.7
1516881,12.17,0.0009,0.0092,0.1125,11.7
1516985,12.17,0.0009,0.0092,0.1125,11.7
1517088,12.17,0.0009,0.0092,0.1125,11.5875
1517192,12.17,0.0009,0.0092,0.1125,11.7
1517295,12.17,0.0009,0.0092,0.1125,11.5875
1517399,12.17,0.0009,0.0092,0.1125,11.7
1517503,12.1688,0.0011,0.0109,0.1325,13.78
1517606,12.17,0.001,0.0096,0.1175,12.1025
1517710,12.17,0.0009,0.0092,0.1125,11.7
1517813,12.17,0.0009,0.0092,0.1125,11.5875
1517917,12.17,0.0009,0.0092,0.1125,11.7
1518021,12.17,0.0009,0.0092,0.1125,11.7
1518124,12.17,0.0009,0.0092,0.1125,11.5875
1518228,12.17,0.0009,0.0092,0.1125,11.7
1518332,12.17,0.0009,0.0092,0.1125,11.7
1518436,12.17,0.0009,0.0092,0.1125,11.7
1518539,12.17,0.0009,0.0092,0.1125,11.5875
1518643,12.17,0.0009,0.0092,0.1125,11.7
1518747,12.17,0.0009,0.0092,0.1125,11.7
1518851,12.17,0.0009,0.0092,0.1125,11.7
1518954,12.17,0.0009,0.0092,0.1125,11.5875
1519058,12.17,0.0009,0.0092,0.1125,11.7
1519162,12.17,0.0009,0.0092,0.1125,11.7
1519265,12.17,0.0009,0.0092,0.1125,11.5875
1519369,12.17,0.0009,0.0092,0.1125,11.7
1519473,12.17,0.0009,0.0092,0.1125,11.7
1519576,12.17,0.0009,0.0092,0.1125,11.5875
1519680,12.17,0.0009,0.0092,0.1125,11.7
1519784,12.17,0.0009,0.0092,0.1125,11.7
1519887,12.17,0.0009,0.0092,0.1125,11.5875
1519991,12.17,0.0009,0.0092,0.1125,11.7
1520094,12.17,0.0009,0.0092,0.1125,11.5875
1520198,12.17,0.0009,0.0092,0.1125,11.7
1520301,12.17,0.0009,0.0092,0.1125,11.5875
1520405,12.17,0.0009,0.0092,0.1125,11.7
1520508,12.17,0.0009,0.0092,0.1125,11.5875
1520612,12.17,0.0009,0.0092,0.1125,11.7
1520716,12.17,0.0009,0.0092,0.1125,11.7
1520819,12.17,0.0009,0.0092,0.1125,11.5875
1520923,12.17,0.0009,0.0092,0.1125,11.7
1521027,12.17,0.0009,0.0092,0.1125,11.7
1521130,12.17,0.0009,0.0092,0.1125,11.5875
1521234,12.17,0.0009,0.0092,0.1125,11.7
1521338,12.17,0.0009,0.0092,0.1125,11.7
1521441,12.17,0.0009,0.0092,0.1125,11.5875
1521545,12.17,0.0009,0.0092,0.1125,11.7
1521649,12.17,0.0009,0.0092,0.1125,11.7
1521752,12.17,0.0009,0.0092,0.1125,11.5875
1521856,12.17,0.0009,0.0092,0.1125,11.7
1521960,12.17,0.0009,0.0092,0.1125,11.7
1522064,12.17,0.0009,0.0092,0.1125,11.7
1522167,12.17,0.0009,0.0092,0.1125,11.5875
1522271,12.17,0.0009,0.0092,0.1125,11.7
1522374,12.17,0.0009,0.0092,0.1125,11.5875
1522478,12.17,0.0009,0.0092,0.1125,11.7
1522582,12.17,0.0009,0.0092,0.1125,11.7
1522686,12.17,0.0009,0.0092,0.1125,11.7
1522789,12.17,0.0009,0.0092,0.1125,11.5875
1522893,12.17,0.0009,0.0092,0.1125,11.7
1522997,12.17,0.0009,0.0092,0.1125,11.7
1523101,12.17,0.0009,0.0092,0.1125,11.7
1523204,12.17,0.0009,0.0092,0.1125,11.5875
1523308,12.17,0.0009,0.0092,0.1125,11.7
1523412,12.17,0.0009,0.0092,0.1125,11.7
1523515,12.17,0.0009,0.0092,0.1125,11.5875
1523619,12.17,0.0009,0.0092,0.1125,11.7
1523722,12.17,0.0009,0.0092,0.1125,11.5875
1523826,12.17,0.0009,0.0092,0.1125,11.7
1523930,12.17,0.0009,0.0092,0.1125,11.7
1524033,12.17,0.0009,0.0092,0.1125,11.5875
1524137,12.17,0.0009,0.0092,0.1125,11.7
1524241,12.17,0.0009,0.0092,0.1125,11.7
1524344,12.17,0.0009,0.0092,0.1125,11.5875
1524448,12.17,0.0009,0.0092,0.1125,11.7
1524552,12.17,0.0009,0.0092,0.1125,11.7
1524655,12.17,0.0009,0.0092,0.1125,11.5875
1524759,12.17,0.0009,0.0092,0.1125,11.7
1524862,12.17,0.0009,0.0092,0.1125,11.5875
1524966,12.17,0.0009,0.0092,0.1125,11.7
1525070,12.17,0.0009,0.0092,0.1125,11.7
1525173,12.17,0.0009,0.0092,0.1125,11.5875
1525277,12.17,0.0009,0.0092,0.1125,11.7
1525381,12.17,0.0009,0.0092,0.1125,11.7
1525484,12.17,0.0009,0.0092,0.1125,11.5875
1525588,12.17,0.0009,0.0092,0.1125,11.7
1525692,12.17,0.0009,0.0092,0.1125,11.7
1525795,12.17,0.0009,0.0092,0.1125,11.5875
1525899,12.17,0.0009,0.0092,0.1125,11.7
1526002,12.17,0.0009,0.0092,0.1125,11.5875
1526106,12.17,0.0009,0.0092,0.1125,11.7
1526210,12.17,0.0009,0.0092,0.1125,11.7
1526314,12.17,0.0009,0.0092,0.1125,11.7
1526417,12.17,0.0009,0.0092,0.1125,11.5875
1526521,12.17,0.0009,0.0092,0.1125,11.7
1526625,12.17,0.0009,0.0092,0.1125,11.7
1526728,12.17,0.0009,0.0092,0.1125,11.5875
1526832,12.17,0.0009,0.0092,0.1125,11.7
1526936,12.17,0.0009,0.0092,0.1125,11.7
1527040,12.17,0.0009,0.0092,0.1125,11.7
1527143,12.17,0.0009,0.0092,0.1125,11.5875
1527247,12.17,0.0009,0.0092,0.1125,11.7
1527351,12.17,0.0009,0.0092,0.1125,11.7
1527454,12.17,0.0009,0.0092,0.1125,11.5875
1527558,12.17,0.0009,0.0092,0.1125,11.7
1527662,12.17,0.0009,0.0092,0.1125,11.7
1527766,12.17,0.0009,0.0092,0.1125,11.7
1527870,12.17,0.0009,0.0092,0.1125,11.7
1527973,12.17,0.0009,0.0092,0.1125,11.5875
1528077,12.17,0.0009,0.0092,0.1125,11.7
1528181,12.17,0.0009,0.0092,0.1125,11.7
1528284,12.17,0.0009,0.0092,0.1125,11.5875
1528388,12.17,0.0009,0.0092,0.1125,11.7
1528492,12.17,0.0009,0.0092,0.1125,11.7
1528595,12.17,0.0009,0.0092,0.1125,11.5875
1528699,12.17,0.0009,0.0092,0.1125,11.7
1528802,12.17,0.0009,0.0092,0.1125,11.5875
1528906,12.17,0.0009,0.0092,0.1125,11.7
1529010,12.17,0.0009,0.0092,0.1125,11.7
1529113,12.17,0.0009,0.0092,0.1125,11.5875
1529216,12.17,0.0009,0.0092,0.1125,11.5875
1529320,12.17,0.0009,0.0092,0.1125,11.7
1529424,12.17,0.0009,0.0092,0.1125,11.7
1529527,12.17,0.0009,0.0092,0.1125,11.5875
1529631,12.17,0.0009,0.0092,0.1125,11.7
1529735,12.17,0.0009,0.0092,0.1125,11.7
1529838,12.17,0.0009,0.0092,0.1125,11.5875
1529942,12.17,0.0009,0.0092,0.1125,11.7
1530046,12.17,0.0009,0.0092,0.1125,11.7
1530149,12.17,0.0009,0.0092,0.1125,11.5875
1530253,12.17,0.0009,0.0092,0.1125,11.7
1530357,12.17,0.0009,0.0092,0.1125,11.7
1530460,12.17,0.0009,0.0092,0.1125,11.5875
1530564,12.17,0.0009,0.0092,0.1125,11.7
1530667,12.17,0.0009,0.0092,0.1125,11.5875
1530771,12.17,0.0009,0.0092,0.1125,11.7
1530874,12.17,0.0009,0.0092,0.1125,11.5875
1530978,12.17,0.0009,0.0092,0.1125,11.7
1531082,12.17,0.0009,0.0092,0.1125,11.7
1531186,12.17,0.0009,0.0092,0.1125,11.7
1531289,12.17,0.0009,0.0092,0.1125,11.5875
1531393,12.17,0.0009,0.0092,0.1125,11.7
1531497,12.17,0.0009,0.0093,0.1125,11.7
1531600,12.1688,0.0011,0.0108,0.1325,13.6475
1531704,12.17,0.0009,0.0092,0.1125,11.7
1531808,12.17,0.0009,0.0092,0.1125,11.7
1531912,12.17,0.0009,0.0092,0.1125,11.7
1532015,12.17,0.0009,0.0092,0.1125,11.5875
1532119,12.17,0.0009,0.0092,0.1125,11.7
1532223,12.17,0.0009,0.0092,0.1125,11.7
1532326,12.17,0.0009,0.0092,0.1125,11.5875
1532430,12.17,0.0009,0.0092,0.1125,11.7
1532533,12.17,0.0009,0.0094,0.115,11.845
1532637,12.17,0.0009,0.0092,0.1125,11.7
1532741,12.17,0.0009,0.0092,0.1125,11.7
1532844,12.17,0.0009,0.0092,0.1125,11.5875
1532948,12.17,0.0009,0.0092,0.1125,11.7
1533052,12.17,0.0009,0.0092,0.1125,11.7
1533155,12.17,0.0009,0.0092,0.1125,11.5875
1533259,12.17,0.0009,0.0092,0.1125,11.7
1533362,12.17,0.0009,0.0092,0.1125,11.5875
1533466,12.17,0.0009,0.0092,0.1125,11.7
1533570,12.17,0.0009,0.0092,0.1125,11.7
1533673,12.17,0.0009,0.0092,0.1125,11.5875
1533777,12.17,0.0009,0.0092,0.1125,11.7
1533881,12.17,0.0009,0.0092,0.1125,11.7
1533984,12.17,0.0009,0.0092,0.1125,11.5875
1534088,12.17,0.0009,0.0092,0.1125,11.7
1534192,12.17,0.0009,0.0092,0.1125,11.7
1534296,12.17,0.0009,0.0092,0.1125,11.7
1534399,12.17,0.0009,0.0092,0.1125,11.5875
1534503,12.17,0.0009,0.0092,0.1125,11.7
1534607,12.17,0.0009,0.0092,0.1125,11.7
1534711,12.17,0.0009,0.0092,0.1125,11.7
1534814,12.17,0.0009,0.0092,0.1125,11.5875
1534918,12.17,0.0009,0.0092,0.1125,11.7
1535022,12.17,0.0009,0.0092,0.1125,11.7
1535126,12.17,0.0009,0.0092,0.1125,11.7
1535229,12.17,0.0009,0.0092,0.1125,11.5875
1535333,12.17,0.0009,0.0092,0.1125,11.7
1535436,12.17,0.0009,0.0092,0.1125,11.5875
1535540,12.17,0.0009,0.0092,0.1125,11.7
1535644,12.17,0.0009,0.0092,0.1125,11.7
1535747,12.17,0.0009,0.0092,0.1125,11.5875
1535851,12.17,0.0009,0.0092,0.1125,11.7
1535955,12.17,0.0009,0.0092,0.1125,11.7
1536058,12.17,0.0009,0.0092,0.1125,11.5875
1536162,12.17,0.0009,0.0092,0.1125,11.7
1536266,12.17,0.0009,0.0092,0.1125,11.7
1536369,12.17,0.0009,0.0092,0.1125,11.5875
1536473,12.17,0.0009,0.0092,0.1125,11.7
1536577,12.17,0.0009,0.0092,0.1125,11.7
1536680,12.17,0.0009,0.0092,0.1125,11.5875
1536784,12.17,0.0009,0.0092,0.1125,11.7
1536888,12.17,0.0009,0.0092,0.1125,11.7
1536992,12.17,0.0009,0.0092,0.1125,11.7
1537095,12.17,0.0009,0.0092,0.1125,11.5875
1537199,12.17,0.0009,0.0092,0.1125,11.7
1537302,12.17,0.0009,0.0092,0.1125,11.5875
1537406,12.17,0.0009,0.0092,0.1125,11.7
1537510,12.17,0.0009,0.0092,0.1125,11.7
1537613,12.17,0.0009,0.0092,0.1125,11.5875
1537717,12.17,0.0009,0.0092,0.1125,11.7
1537821,12.17,0.0009,0.0092,0.1125,11.7
1537924,12.17,0.0009,0.0092,0.1125,11.5875
1538028,12.17,0.0009,0.0092,0.1125,11.7
1538132,12.17,0.0009,0.0092,0.1125,11.7
1538235,12.17,0.0009,0.0092,0.1125,11.5875
1538339,12.17,0.0009,0.0092,0.1125,11.7
1538443,12.17,0.0009,0.0092,0.1125,11.7
1538546,12.17,0.0009,0.0092,0.1125,11.5875
1538650,12.17,0.0009,0.0092,0.1125,11.7
1538754,12.17,0.0009,0.0092,0.1125,11.7
1538857,12.17,0.0009,0.0092,0.1125,11.5875
1538961,12.17,0.0009,0.0092,0.1125,11.7
1539064,12.17,0.0009,0.0092,0.1125,11.5875
1539168,12.17,0.0009,0.0092,0.1125,11.7
1539272,12.17,0.0009,0.0092,0.1125,11.7
1539376,12.17,0.0009,0.0092,0.1125,11.7
1539479,12.17,0.0009,0.0092,0.1125,11.5875
1539583,12.17,0.0009,0.0092,0.1125,11.7
1539687,12.17,0.0009,0.0092,0.1125,11.7
1539790,12.17,0.0009,0.0092,0.1125,11.5875
1539894,12.17,0.0009,0.0092,0.1125,11.7
1539997,12.17,0.0009,0.0092,0.1125,11.5875
1540101,12.17,0.0009,0.0092,0.1125,11.7
1540205,12.17,0.0009,0.0092,0.1125,11.7
1540308,12.17,0.0009,0.0092,0.1125,11.5875
1540412,12.17,0.0009,0.0092,0.1125,11.7
1540516,12.17,0.0009,0.0092,0.1125,11.7
1540619,12.17,0.0009,0.0092,0.1125,11.5875
1540723,12.17,0.0009,0.0092,0.1125,11.7
1540827,12.17,0.0009,0.0092,0.1125,11.7
1540930,12.17,0.0009,0.0092,0.1125,11.5875
1541034,12.17,0.0009,0.0092,0.1125,11.7
1541137,12.17,0.0009,0.0092,0.1125,11.5875
1541241,12.17,0.0009,0.0092,0.1125,11.7
1541345,12.17,0.0009,0.0092,0.1125,11.7
1541448,12.17,0.0009,0.0092,0.1125,11.5875
1541552,12.17,0.0009,0.0092,0.1125,11.7
1541656,12.17,0.0009,0.0092,0.1125,11.7
1541759,12.17,0.0009,0.0092,0.1125,11.5875
1541863,12.17,0.0009,0.0092,0.1125,11.7
1541966,12.17,0.0009,0.0092,0.1125,11.5875
1542070,12.17,0.0009,0.0092,0.1125,11.7
1542174,12.17,0.0009,0.0092,0.1125,11.7
1542277,12.17,0.0009,0.0092,0.1125,11.5875
1542381,12.17,0.0009,0.0092,0.1125,11.7
1542485,12.17,0.0009,0.0092,0.1125,11.7
1542589,12.17,0.0009,0.0092,0.1125,11.7
1542692,12.17,0.0009,0.0092,0.1125,11.5875
1542796,12.17,0.0009,0.0092,0.1125,11.7
1542899,12.17,0.0009,0.0092,0.1125,11.5875
1543003,12.17,0.0009,0.0092,0.1125,11.7
1543107,12.17,0.0009,0.0092,0.1125,11.7
1543210,12.17,0.0009,0.0092,0.1125,11.5875
1543314,12.17,0.0009,0.0092,0.1125,11.7
1543418,12.17,0.0009,0.0092,0.1125,11.7
1543521,12.17,0.0009,0.0092,0.1125,11.5875
1543625,12.17,0.0009,0.0092,0.1125,11.7
1543729,12.17,0.0009,0.0092,0.1125,11.7
1543832,12.17,0.0009,0.0092,0.1125,11.5875
1543936,12.17,0.0009,0.0092,0.1125,11.7
1544040,12.17,0.0009,0.0092,0.1125,11.7
1544144,12.17,0.0009,0.0092,0.1125,11.7
1544247,12.17,0.0009,0.0092,0.1125,11.5875
1544351,12.17,0.0009,0.0092,0.1125,11.7
1544454,12.17,0.0009,0.0092,0.1125,11.5875
1544558,12.17,0.0009,0.0092,0.1125,11.7
1544662,12.17,0.0009,0.0092,0.1125,11.7
1544765,12.17,0.0009,0.0092,0.1125,11.5875
1544869,12.17,0.0009,0.0092,0.1125,11.7
1544973,12.17,0.0009,0.0092,0.1125,11.7
1545076,12.17,0.0009,0.0092,0.1125,11.5875
1545180,12.17,0.0009,0.0092,0.1125,11.7
1545284,12.17,0.0009,0.0092,0.1125,11.7
1545387,12.17,0.0009,0.0092,0.1125,11.5875
1545491,12.17,0.0009,0.0092,0.1125,11.7
1545594,12.17,0.0009,0.0092,0.1125,11.5875
1545698,12.17,0.0009,0.0092,0.1125,11.7
1545802,12.17,0.0009,0.0092,0.1125,11.7
1545905,12.17,0.0009,0.0092,0.1125,11.5875
1546009,12.17,0.0009,0.0092,0.1125,11.7
1546113,12.17,0.0009,0.0092,0.1125,11.7
1546216,12.17,0.0009,0.0092,0.1125,11.5875
1546320,12.17,0.0009,0.0092,0.1125,11.7
1546424,12.17,0.0009,0.0092,0.1125,11.7
1546527,12.17,0.0009,0.0092,0.1125,11.5875
1546631,12.17,0.0009,0.0092,0.1125,11.7
1546734,12.17,0.0009,0.0092,0.1125,11.5875
1546838,12.17,0.0009,0.0092,0.1125,11.7
1546942,12.17,0.0009,0.0092,0.1125,11.7
1547045,12.17,0.0009,0.0092,0.1125,11.5875
1547149,12.17,0.0009,0.0092,0.1125,11.7
1547252,12.17,0.0009,0.0092,0.1125,11.5875
1547356,12.17,0.0009,0.0092,0.1125,11.7
1547460,12.17,0.0009,0.0092,0.1125,11.7
1547563,12.1688,0.0011,0.0109,0.1325,13.6475
1547667,12.17,0.0009,0.0092,0.1125,11.7
1547771,12.17,0.0009,0.0092,0.1125,11.7
1547874,12.17,0.0009,0.0092,0.1125,11.5875
1547978,12.17,0.0009,0.0092,0.1125,11.7
1548082,12.17,0.0009,0.0092,0.1125,11.7
1548185,12.17,0.0009,0.0092,0.1125,11.5875
1548289,12.17,0.0009,0.0092,0.1125,11.7
1548393,12.17,0.0009,0.0092,0.1125,11.7
1548497,12.17,0.0009,0.0092,0.1125,11.7
1548600,12.17,0.0009,0.0092,0.1125,11.5875
1548704,12.17,0.0009,0.0092,0.1125,11.7
1548808,12.17,0.0009,0.0092,0.1125,11.7
1548911,12.17,0.0009,0.0092,0.1125,11.5875
1549015,12.17,0.0009,0.0092,0.1125,11.7
1549118,12.17,0.0009,0.0092,0.1125,11.5875
1549222,12.17,0.0009,0.0092,0.1125,11.7
1549325,12.17,0.0009,0.0092,0.1125,11.5875
1549429,12.17,0.0009,0.0092,0.1125,11.7
1549533,12.17,0.0009,0.0092,0.1125,11.7
1549636,12.17,0.0009,0.0092,0.1125,11.5875
1549740,12.17,0.0009,0.0092,0.1125,11.7
1549844,12.17,0.0009,0.0092,0.1125,11.7
1549947,12.17,0.0009,0.0092,0.1125,11.5875
1550051,12.17,0.0009,0.0092,0.1125,11.7
1550155,12.17,0.0009,0.0092,0.1125,11.7
1550258,12.17,0.0009,0.0092,0.1125,11.5875
1550362,12.17,0.0009,0.0092,0.1125,11.7
1550466,12.17,0.0009,0.0092,0.1125,11.7
1550569,12.17,0.0009,0.0092,0.1125,11.5875
1550673,12.17,0.0009,0.0092,0.1125,11.7
1550777,12.17,0.0009,0.0092,0.1125,11.7
1550880,12.17,0.0009,0.0092,0.1125,11.5875
1550984,12.17,0.0009,0.0092,0.1125,11.7
1551088,12.17,0.0009,0.0092,0.1125,11.7
1551191,12.17,0.0009,0.0092,0.1125,11.5875
1551295,12.17,0.0009,0.0092,0.1125,11.7
1551398,12.17,0.0009,0.0092,0.1125,11.5875
1551502,12.17,0.001,0.01,0.1225,12.74
1551606,12.17,0.001,0.01,0.1225,12.74
1551709,12.17,0.0009,0.0092,0.1125,11.5875
1551813,12.17,0.0009,0.0092,0.1125,11.7
1551917,12.17,0.0009,0.0092,0.1125,11.7
1552020,12.17,0.0009,0.0092,0.1125,11.5875
1552124,12.17,0.0009,0.0092,0.1125,11.7
1552228,12.17,0.0009,0.0092,0.1125,11.7
1552332,12.17,0.0009,0.0092,0.1125,11.7
1552435,12.17,0.0009,0.0092,0.1125,11.5875
1552539,12.17,0.0009,0.0092,0.1125,11.7
1552643,12.17,0.0009,0.0092,0.1125,11.7
1552746,12.17,0.0009,0.0092,0.1125,11.5875
1552850,12.17,0.0009,0.0092,0.1125,11.7
1552953,12.17,0.0009,0.0092,0.1125,11.5875
1553057,12.17,0.0009,0.0092,0.1125,11.7
1553161,12.17,0.0009,0.0092,0.1125,11.7
1553264,12.17,0.0009,0.0092,0.1125,11.5875
1553368,12.17,0.0009,0.0092,0.1125,11.7
1553471,12.17,0.0009,0.0092,0.1125,11.5875
1553575,12.17,0.0009,0.0092,0.1125,11.7
1553679,12.17,0.0009,0.0092,0.1125,11.7
1553782,12.17,0.0009,0.0092,0.1125,11.5875
1553886,12.17,0.0009,0.0092,0.1125,11.7
1553990,12.17,0.0009,0.0092,0.1125,11.7
1554093,12.17,0.0009,0.0092,0.1125,11.5875
1554197,12.17,0.0009,0.0092,0.1125,11.7
1554301,12.17,0.0009,0.0092,0.1125,11.7
1554404,12.17,0.0009,0.0092,0.1125,11.5875
1554508,12.17,0.0009,0.0092,0.1125,11.7
1554612,12.17,0.0009,0.0092,0.1125,11.7
1554715,12.17,0.0009,0.0092,0.1125,11.5875
1554819,12.17,0.0009,0.0092,0.1125,11.7
1554923,12.17,0.0009,0.0092,0.1125,11.7
1555027,12.17,0.0009,0.0092,0.1125,11.7
1555130,12.17,0.0009,0.0092,0.1125,11.5875
1555234,12.17,0.0009,0.0092,0.1125,11.7
1555337,12.17,0.0009,0.0092,0.1125,11.5875
1555441,12.17,0.0009,0.0092,0.1125,11.7
1555545,12.17,0.0009,0.0092,0.1125,11.7
1555648,12.17,0.0009,0.0092,0.1125,11.5875
1555752,12.17,0.0009,0.0092,0.1125,11.7
1555856,12.17,0.0009,0.0092,0.1125,11.7
1555959,12.17,0.0009,0.0092,0.1125,11.5875
1556063,12.17,0.0009,0.0092,0.1125,11.7
1556167,12.17,0.0009,0.0092,0.1125,11.7
1556270,12.17,0.0009,0.0092,0.1125,11.5875
1556374,12.17,0.0009,0.0092,0.1125,11.7
1556478,12.17,0.0009,0.0092,0.1125,11.7
1556582,12.17,0.0009,0.0092,0.1125,11.7
1556685,12.17,0.0009,0.0092,0.1125,11.5875
1556789,12.17,0.0009,0.0092,0.1125,11.7
1556893,12.17,0.0009,0.0092,0.1125,11.7
1556996,12.17,0.0009,0.0092,0.1125,11.5875
1557100,12.17,0.0009,0.0092,0.1125,11.7
1557203,12.17,0.0009,0.0092,0.1125,11.5875
1557307,12.17,0.0009,0.0092,0.1125,11.7
1557411,12.17,0.0009,0.0092,0.1125,11.7
1557514,12.17,0.0009,0.0092,0.1125,11.5875
1557618,12.17,0.0009,0.0092,0.1125,11.7
1557722,12.17,0.0009,0.0092,0.1125,11.7
1557825,12.17,0.0009,0.0092,0.1125,11.5875
1557929,12.17,0.0009,0.0092,0.1125,11.7
1558033,12.17,0.0009,0.0092,0.1125,11.7
1558136,12.17,0.0009,0.0092,0.1125,11.5875
1558240,12.17,0.0009,0.0092,0.1125,11.7
1558344,12.17,0.0009,0.0092,0.1125,11.7
1558447,12.17,0.0009,0.0092,0.1125,11.5875
1558551,12.17,0.0009,0.0092,0.1125,11.7
1558655,12.17,0.0009,0.0092,0.1125,11.7
1558758,12.17,0.0009,0.0092,0.1125,11.5875
