timestamp,Vb,Vs,Is,P,Ph
635137,12.165,0.0012,0.0118,0.145,15.08
635241,12.165,0.0012,0.0119,0.145,15.08
635346,12.165,0.0012,0.0118,0.145,15.225
635450,12.165,0.0012,0.0118,0.1425,14.82
635554,12.165,0.0012,0.0119,0.145,15.08
635658,12.165,0.0012,0.0119,0.145,15.08
635762,12.165,0.0012,0.0119,0.145,15.08
635866,12.165,0.0012,0.0118,0.145,15.08
635970,12.165,0.0012,0.0119,0.145,15.08
636074,12.165,0.0012,0.0119,0.145,15.08
636178,12.165,0.0012,0.0118,0.145,15.08
636282,12.165,0.0012,0.0118,0.145,15.08
636387,12.165,0.0012,0.0119,0.145,15.225
636491,12.165,0.0012,0.0119,0.145,15.08
636595,12.165,0.0012,0.0118,0.145,15.08
636699,12.165,0.0012,0.0118,0.145,15.08
636803,12.165,0.0012,0.0119,0.145,15.08
636907,12.165,0.0012,0.0118,0.145,15.08
637011,12.165,0.0012,0.0118,0.145,15.08
637115,12.165,0.0012,0.0119,0.145,15.08
637220,12.165,0.0012,0.0119,0.145,15.225
637324,12.165,0.0012,0.0118,0.145,15.08
637428,12.165,0.0012,0.0119,0.145,15.08
637532,12.165,0.0012,0.0119,0.145,15.08
637636,12.165,0.0012,0.0118,0.145,15.08
637740,12.165,0.0012,0.0118,0.145,15.08
637844,12.165,0.0012,0.0119,0.145,15.08
637949,12.165,0.0012,0.0119,0.145,15.225
638053,12.165,0.0012,0.0119,0.145,15.08
638157,12.165,0.0012,0.0118,0.145,15.08
638261,12.165,0.0012,0.0118,0.145,15.08
638365,12.165,0.0012,0.0119,0.145,15.08
638469,12.165,0.0012,0.0118,0.145,15.08
638573,12.165,0.0012,0.0118,0.145,15.08
638677,12.165,0.0012,0.0119,0.145,15.08
638782,12.165,0.0012,0.0118,0.145,15.225
638886,12.165,0.0012,0.0118,0.145,15.08
638990,12.165,0.0012,0.0118,0.145,15.08
639094,12.165,0.0012,0.0119,0.145,15.08
639198,12.165,0.0012,0.0118,0.145,15.08
639302,12.165,0.0012,0.0118,0.145,15.08
639406,12.165,0.0012,0.0118,0.145,15.08
639510,12.165,0.0012,0.0119,0.145,15.08
639614,12.165,0.0012,0.0118,0.1425,14.82
639719,12.165,0.0012,0.0118,0.145,15.225
639823,12.165,0.0012,0.0119,0.145,15.08
639927,12.165,0.0012,0.0118,0.145,15.08
640031,12.165,0.0012,0.0118,0.145,15.08
640135,12.165,0.0012,0.0119,0.145,15.08
640239,12.165,0.0012,0.0119,0.145,15.08
640343,12.165,0.0012,0.0118,0.145,15.08
640447,12.165,0.0012,0.0118,0.145,15.08
640551,12.165,0.0012,0.0119,0.145,15.08
640656,12.165,0.0012,0.0118,0.145,15.225
640760,12.165,0.0012,0.0118,0.145,15.08
640864,12.165,0.0012,0.0119,0.145,15.08
640968,12.165,0.0012,0.0119,0.145,15.08
641072,12.165,0.0012,0.0118,0.145,15.08
641176,12.165,0.0012,0.0118,0.145,15.08
641280,12.165,0.0012,0.0119,0.145,15.08
641384,12.165,0.0012,0.0118,0.145,15.08
641488,12.165,0.0012,0.0118,0.145,15.08
641593,12.165,0.0012,0.0118,0.145,15.225
641697,12.165,0.0012,0.0118,0.145,15.08
641801,12.165,0.0012,0.0118,0.145,15.08
641905,12.165,0.0012,0.0118,0.145,15.08
642009,12.165,0.0012,0.0119,0.145,15.08
642113,12.165,0.0012,0.0119,0.145,15.08
642217,12.165,0.0012,0.0118,0.145,15.08
642321,12.165,0.0012,0.0118,0.145,15.08
642426,12.165,0.0012,0.0119,0.145,15.225
642530,12.165,0.0012,0.0118,0.145,15.08
642634,12.165,0.0012,0.0118,0.145,15.08
642738,12.165,0.0012,0.0119,0.145,15.08
642842,12.165,0.0012,0.0119,0.145,15.08
642946,12.165,0.0012,0.0118,0.145,15.08
643050,12.165,0.0012,0.0118,0.145,15.08
643154,12.165,0.0012,0.0119,0.145,15.08
643258,12.165,0.0012,0.0119,0.145,15.08
643363,12.165,0.0012,0.0118,0.145,15.225
643467,12.165,0.0012,0.0118,0.145,15.08
643571,12.165,0.0012,0.0119,0.145,15.08
643675,12.165,0.0012,0.0119,0.145,15.08
643779,12.165,0.0012,0.0118,0.145,15.08
643883,12.165,0.0012,0.0119,0.145,15.08
643987,12.165,0.0012,0.0119,0.145,15.08
644092,12.165,0.0012,0.0119,0.145,15.225
644196,12.165,0.0012,0.0118,0.145,15.08
644300,12.165,0.0012,0.0119,0.145,15.08
644404,12.165,0.0012,0.0119,0.145,15.08
644508,12.165,0.0012,0.0118,0.145,15.08
644612,12.165,0.0012,0.0118,0.145,15.08
644716,12.165,0.0012,0.0119,0.145,15.08
644820,12.165,0.0012,0.0119,0.145,15.08
644925,12.165,0.0012,0.0118,0.145,15.225
645029,12.1638,0.0013,0.0131,0.16,16.64
645133,12.165,0.0012,0.0122,0.15,15.6
645237,12.165,0.0012,0.0119,0.145,15.08
645341,12.165,0.0012,0.0119,0.145,15.08
645445,12.165,0.0012,0.0119,0.145,15.08
645549,12.165,0.0012,0.0119,0.145,15.08
645653,12.165,0.0012,0.0119,0.145,15.08
645758,12.165,0.0012,0.0118,0.145,15.225
645862,12.165,0.0012,0.0119,0.145,15.08
645966,12.165,0.0012,0.0118,0.145,15.08
646070,12.165,0.0012,0.0119,0.145,15.08
646174,12.165,0.0012,0.0119,0.145,15.08
646278,12.165,0.0012,0.0119,0.145,15.08
646382,12.165,0.0012,0.0118,0.145,15.08
646486,12.165,0.0012,0.0119,0.145,15.08
646590,12.165,0.0012,0.0118,0.145,15.08
646695,12.165,0.0012,0.0118,0.145,15.225
646799,12.165,0.0012,0.0118,0.145,15.08
646903,12.165,0.0012,0.0119,0.145,15.08
647007,12.165,0.0012,0.0119,0.145,15.08
647111,12.165,0.0012,0.0118,0.145,15.08
647215,12.165,0.0012,0.0118,0.145,15.08
647319,12.165,0.0012,0.0119,0.145,15.08
647423,12.165,0.0012,0.0119,0.145,15.08
647527,12.1638,0.0015,0.0147,0.18,18.72
647632,12.165,0.0012,0.0118,0.145,15.225
647736,12.165,0.0012,0.0118,0.145,15.08
647840,12.165,0.0012,0.0118,0.1425,14.82
647944,12.165,0.0012,0.0118,0.1425,14.82
648048,12.165,0.0012,0.0118,0.145,15.08
648152,12.165,0.0012,0.0118,0.145,15.08
648256,12.165,0.0012,0.0118,0.145,15.08
648360,12.165,0.0012,0.0118,0.145,15.08
648464,12.165,0.0012,0.0118,0.145,15.08
648569,12.165,0.0012,0.0118,0.145,15.225
648673,12.165,0.0012,0.0118,0.145,15.08
648777,12.165,0.0012,0.0118,0.145,15.08
648881,12.165,0.0012,0.0119,0.145,15.08
648985,12.165,0.0012,0.0118,0.145,15.08
649089,12.165,0.0012,0.0118,0.145,15.08
649193,12.165,0.0012,0.0118,0.145,15.08
649297,12.165,0.0012,0.0118,0.145,15.08
649402,12.165,0.0012,0.0118,0.145,15.225
649506,12.165,0.0012,0.0119,0.145,15.08
649610,12.165,0.0012,0.0119,0.145,15.08
649714,12.165,0.0012,0.0119,0.145,15.08
649818,12.165,0.0012,0.0118,0.145,15.08
649922,12.165,0.0012,0.0118,0.145,15.08
650026,12.165,0.0012,0.0118,0.145,15.08
650130,12.165,0.0012,0.0118,0.145,15.08
650234,12.165,0.0012,0.0118,0.145,15.08
650339,12.165,0.0012,0.0119,0.145,15.225
650443,12.165,0.0012,0.0118,0.145,15.08
650547,12.165,0.0012,0.0118,0.145,15.08
650651,12.165,0.0012,0.0118,0.145,15.08
650755,12.165,0.0012,0.0119,0.145,15.08
650859,12.165,0.0012,0.0118,0.145,15.08
650963,12.165,0.0012,0.0118,0.1425,14.82
651067,12.165,0.0012,0.0119,0.145,15.08
651172,12.165,0.0012,0.0119,0.145,15.225
651276,12.165,0.0012,0.0118,0.145,15.08
651380,12.165,0.0012,0.0118,0.145,15.08
651484,12.165,0.0012,0.0119,0.145,15.08
651588,12.165,0.0012,0.0118,0.145,15.08
651692,12.165,0.0012,0.0119,0.145,15.08
651796,12.165,0.0012,0.0119,0.145,15.08
651900,12.165,0.0012,0.0119,0.145,15.08
652004,12.165,0.0012,0.0118,0.145,15.08
652109,12.165,0.0012,0.0118,0.145,15.225
652213,12.165,0.0012,0.0119,0.145,15.08
652317,12.165,0.0012,0.0119,0.145,15.08
652421,12.165,0.0012,0.0118,0.145,15.08
652525,12.165,0.0012,0.0119,0.145,15.08
652629,12.165,0.0012,0.0118,0.145,15.08
652733,12.165,0.0012,0.0118,0.145,15.08
652837,12.165,0.0012,0.0118,0.1425,14.82
652941,12.165,0.0012,0.0119,0.145,15.08
653046,12.165,0.0012,0.0119,0.145,15.225
653150,12.165,0.0012,0.0118,0.145,15.08
653254,12.165,0.0012,0.0118,0.145,15.08
653358,12.165,0.0012,0.0119,0.145,15.08
653462,12.165,0.0012,0.0118,0.145,15.08
653566,12.165,0.0012,0.0118,0.145,15.08
653670,12.165,0.0012,0.0118,0.145,15.08
653774,12.165,0.0012,0.0119,0.145,15.08
653878,12.165,0.0012,0.0119,0.145,15.08
653983,12.165,0.0012,0.0119,0.145,15.225
654087,12.165,0.0012,0.0118,0.145,15.08
654191,12.165,0.0012,0.0119,0.145,15.08
654295,12.165,0.0012,0.0118,0.145,15.08
654399,12.165,0.0012,0.0119,0.145,15.08
654503,12.165,0.0012,0.0119,0.145,15.08
654608,12.165,0.0012,0.0118,0.145,15.225
654712,12.165,0.0012,0.0118,0.145,15.08
654816,12.165,0.0012,0.0118,0.145,15.08
654920,12.165,0.0012,0.0119,0.145,15.08
655024,12.165,0.0012,0.0118,0.145,15.08
655128,12.165,0.0012,0.0118,0.145,15.08
655232,12.165,0.0012,0.0119,0.145,15.08
655336,12.165,0.0012,0.0118,0.145,15.08
655440,12.165,0.0012,0.0118,0.145,15.08
655545,12.165,0.0012,0.0118,0.145,15.225
655649,12.165,0.0012,0.0118,0.145,15.08
655753,12.165,0.0012,0.0118,0.145,15.08
655857,12.165,0.0012,0.0118,0.1425,14.82
655961,12.165,0.0012,0.0118,0.145,15.08
656065,12.165,0.0012,0.0118,0.145,15.08
656169,12.165,0.0012,0.0118,0.1425,14.82
656273,12.165,0.0012,0.0118,0.1425,14.82
656377,12.165,0.0012,0.0119,0.145,15.08
656482,12.165,0.0012,0.0119,0.145,15.225
656586,12.165,0.0012,0.0118,0.145,15.08
656690,12.165,0.0012,0.0118,0.145,15.08
656794,12.165,0.0012,0.0118,0.145,15.08
656898,12.165,0.0012,0.0118,0.145,15.08
657002,12.165,0.0012,0.0118,0.145,15.08
657106,12.165,0.0012,0.0119,0.145,15.08
657210,12.165,0.0012,0.0119,0.145,15.08
657314,12.165,0.0012,0.0118,0.145,15.08
657418,12.165,0.0012,0.0118,0.145,15.08
657523,12.165,0.0012,0.0118,0.145,15.225
657627,12.165,0.0012,0.0118,0.145,15.08
657731,12.165,0.0012,0.0118,0.145,15.08
657835,12.165,0.0012,0.0118,0.145,15.08
657939,12.165,0.0012,0.0119,0.145,15.08
658043,12.165,0.0012,0.0118,0.145,15.08
658147,12.165,0.0012,0.0118,0.145,15.08
658251,12.165,0.0012,0.0118,0.145,15.08
658356,12.165,0.0012,0.0119,0.145,15.225
658460,12.165,0.0012,0.0118,0.145,15.08
658564,12.165,0.0012,0.0118,0.145,15.08
658668,12.165,0.0012,0.0119,0.145,15.08
658772,12.165,0.0012,0.0119,0.145,15.08
658876,12.165,0.0012,0.0118,0.145,15.08
658980,12.165,0.0012,0.0119,0.145,15.08
659085,12.165,0.0012,0.0119,0.145,15.225
659189,12.165,0.0012,0.0118,0.145,15.08
659293,12.165,0.0012,0.0119,0.145,15.08
659397,12.165,0.0012,0.0119,0.145,15.08
659501,12.165,0.0012,0.0119,0.145,15.08
659605,12.165,0.0012,0.0118,0.145,15.08
659709,12.165,0.0012,0.0118,0.145,15.08
659813,12.165,0.0012,0.0119,0.145,15.08
659917,12.165,0.0012,0.0118,0.145,15.08
660022,12.165,0.0012,0.0118,0.1425,14.9625
660126,12.165,0.0012,0.0118,0.145,15.08
660230,12.165,0.0012,0.0118,0.145,15.08
660334,12.165,0.0012,0.0118,0.145,15.08
660438,12.165,0.0012,0.0118,0.145,15.08
660542,12.165,0.0012,0.0119,0.145,15.08
660646,12.165,0.0012,0.0118,0.145,15.08
660750,12.165,0.0012,0.0119,0.145,15.08
660854,12.165,0.0012,0.0118,0.145,15.08
660958,12.165,0.0012,0.0119,0.145,15.08
661063,12.165,0.0012,0.0118,0.145,15.225
661167,12.165,0.0012,0.0119,0.145,15.08
661271,12.165,0.0012,0.0119,0.145,15.08
661375,12.165,0.0012,0.0119,0.145,15.08
661479,12.165,0.0012,0.0118,0.145,15.08
661583,12.165,0.0012,0.0118,0.145,15.08
661687,12.165,0.0012,0.0118,0.145,15.08
661791,12.165,0.0012,0.0119,0.145,15.08
661895,12.165,0.0012,0.0118,0.145,15.08
662000,12.165,0.0012,0.0119,0.145,15.225
662104,12.165,0.0012,0.0119,0.145,15.08
662208,12.165,0.0012,0.0118,0.145,15.08
662312,12.165,0.0012,0.0118,0.145,15.08
662416,12.1638,0.0013,0.0132,0.16,16.64
662520,12.1638,0.0015,0.0148,0.18,18.72
662624,12.165,0.0013,0.0128,0.1575,16.38
662728,12.165,0.0012,0.0118,0.1425,14.82
662833,12.165,0.0012,0.0118,0.145,15.225
662937,12.165,0.0012,0.0118,0.145,15.08
663041,12.165,0.0012,0.0118,0.1425,14.82
663145,12.165,0.0012,0.0118,0.145,15.08
663249,12.165,0.0012,0.0119,0.145,15.08
663353,12.165,0.0012,0.0119,0.145,15.08
663457,12.165,0.0012,0.0118,0.145,15.08
663561,12.165,0.0012,0.0119,0.145,15.08
663665,12.165,0.0012,0.0119,0.145,15.08
663770,12.165,0.0012,0.0118,0.145,15.225
663874,12.165,0.0012,0.0118,0.145,15.08
663978,12.165,0.0012,0.0119,0.145,15.08
664082,12.165,0.0012,0.0119,0.145,15.08
664186,12.165,0.0012,0.0118,0.145,15.08
664290,12.165,0.0012,0.0119,0.145,15.08
664394,12.165,0.0012,0.0119,0.145,15.08
664498,12.165,0.0012,0.0118,0.145,15.08
664603,12.165,0.0012,0.0118,0.145,15.225
664707,12.165,0.0012,0.0119,0.145,15.08
664811,12.165,0.0012,0.0118,0.145,15.08
664915,12.165,0.0012,0.0118,0.145,15.08
665019,12.165,0.0012,0.0118,0.145,15.08
665123,12.165,0.0012,0.0119,0.145,15.08
665227,12.165,0.0012,0.0118,0.145,15.08
665331,12.165,0.0012,0.0119,0.145,15.08
665436,12.165,0.0012,0.0118,0.145,15.225
665540,12.165,0.0012,0.0119,0.145,15.08
665644,12.165,0.0012,0.0118,0.145,15.08
665748,12.165,0.0012,0.0118,0.145,15.08
665852,12.165,0.0012,0.0119,0.145,15.08
665956,12.165,0.0012,0.0119,0.145,15.08
666060,12.165,0.0012,0.0118,0.145,15.08
666164,12.165,0.0012,0.0119,0.145,15.08
666269,12.165,0.0012,0.0119,0.145,15.225
666373,12.165,0.0012,0.0118,0.145,15.08
666477,12.165,0.0012,0.0118,0.145,15.08
666581,12.165,0.0012,0.0118,0.145,15.08
666685,12.165,0.0012,0.0119,0.145,15.08
666789,12.165,0.0012,0.0118,0.145,15.08
666893,12.165,0.0012,0.0119,0.145,15.08
666997,12.165,0.0012,0.0119,0.145,15.08
667101,12.165,0.0012,0.0118,0.145,15.08
667206,12.165,0.0012,0.0118,0.145,15.225
667310,12.165,0.0012,0.0118,0.145,15.08
667414,12.165,0.0012,0.0118,0.145,15.08
667518,12.165,0.0012,0.0118,0.1425,14.82
667622,12.165,0.0012,0.0118,0.145,15.08
667726,12.165,0.0012,0.0118,0.145,15.08
667830,12.165,0.0012,0.0118,0.145,15.08
667934,12.165,0.0012,0.0118,0.145,15.08
668039,12.165,0.0012,0.0118,0.145,15.225
668143,12.165,0.0012,0.0119,0.145,15.08
668247,12.165,0.0012,0.0118,0.145,15.08
668351,12.165,0.0012,0.0118,0.145,15.08
668455,12.165,0.0012,0.0119,0.145,15.08
668559,12.165,0.0012,0.0119,0.145,15.08
668663,12.165,0.0012,0.0118,0.145,15.08
668768,12.165,0.0012,0.0119,0.145,15.225
668872,12.165,0.0012,0.0118,0.145,15.08
668976,12.165,0.0012,0.0118,0.145,15.08
669080,12.165,0.0012,0.0118,0.1425,14.82
669184,12.165,0.0012,0.0119,0.145,15.08
669288,12.165,0.0012,0.0119,0.145,15.08
669392,12.165,0.0012,0.0118,0.145,15.08
669496,12.165,0.0012,0.0118,0.145,15.08
669601,12.165,0.0012,0.0118,0.145,15.225
669705,12.165,0.0012,0.0118,0.145,15.08
669809,12.165,0.0012,0.0118,0.145,15.08
669913,12.165,0.0012,0.0118,0.145,15.08
670017,12.165,0.0012,0.0118,0.145,15.08
670121,12.165,0.0012,0.0118,0.145,15.08
670225,12.165,0.0012,0.0118,0.1425,14.82
670329,12.165,0.0012,0.0118,0.145,15.08
670434,12.165,0.0012,0.0119,0.145,15.225
670538,12.165,0.0012,0.0118,0.145,15.08
670642,12.165,0.0012,0.0118,0.145,15.08
670746,12.165,0.0012,0.0118,0.145,15.08
670850,12.165,0.0012,0.0118,0.145,15.08
670954,12.165,0.0012,0.0118,0.145,15.08
671058,12.165,0.0012,0.0118,0.145,15.08
671162,12.165,0.0012,0.0119,0.145,15.08
671267,12.165,0.0012,0.0118,0.145,15.225
671371,12.165,0.0012,0.0118,0.145,15.08
671475,12.165,0.0012,0.0119,0.145,15.08
671579,12.165,0.0012,0.0118,0.145,15.08
671683,12.165,0.0012,0.0118,0.145,15.08
671787,12.165,0.0012,0.0118,0.1425,14.82
671891,12.165,0.0012,0.0118,0.145,15.08
671995,12.165,0.0012,0.0118,0.145,15.08
672100,12.165,0.0012,0.0118,0.145,15.225
672204,12.165,0.0012,0.0118,0.145,15.08
672308,12.165,0.0012,0.0119,0.145,15.08
672412,12.165,0.0012,0.0118,0.145,15.08
672516,12.165,0.0012,0.0118,0.1425,14.82
672620,12.165,0.0012,0.0119,0.145,15.08
672724,12.165,0.0012,0.0118,0.145,15.08
672828,12.165,0.0012,0.0118,0.145,15.08
672932,12.165,0.0012,0.0118,0.145,15.08
673037,12.165,0.0012,0.0119,0.145,15.225
673141,12.165,0.0012,0.0118,0.145,15.08
673245,12.165,0.0012,0.0118,0.145,15.08
673349,12.165,0.0012,0.0119,0.145,15.08
673453,12.165,0.0012,0.0119,0.145,15.08
673557,12.165,0.0012,0.0119,0.145,15.08
673661,12.165,0.0012,0.0119,0.145,15.08
673765,12.165,0.0012,0.0119,0.145,15.08
673870,12.165,0.0012,0.0119,0.145,15.225
673974,12.165,0.0012,0.0118,0.145,15.08
674078,12.165,0.0012,0.0119,0.145,15.08
674182,12.165,0.0012,0.0119,0.145,15.08
674286,12.165,0.0012,0.0118,0.145,15.08
674390,12.165,0.0012,0.0118,0.145,15.08
674494,12.165,0.0012,0.0118,0.145,15.08
674598,12.165,0.0012,0.0119,0.145,15.08
674703,12.165,0.0012,0.0118,0.145,15.225
674807,12.165,0.0012,0.0118,0.145,15.08
674911,12.165,0.0012,0.0119,0.145,15.08
675015,12.165,0.0012,0.0119,0.145,15.08
675119,12.165,0.0012,0.0118,0.145,15.08
675223,12.165,0.0012,0.0118,0.145,15.08
675327,12.165,0.0012,0.0119,0.145,15.08
675431,12.165,0.0012,0.0118,0.145,15.08
675536,12.165,0.0012,0.0118,0.145,15.225
675640,12.165,0.0012,0.0119,0.145,15.08
675744,12.165,0.0012,0.0119,0.145,15.08
675848,12.165,0.0012,0.0118,0.145,15.08
675952,12.165,0.0012,0.0118,0.145,15.08
676056,12.165,0.0012,0.0119,0.145,15.08
676160,12.165,0.0012,0.0118,0.1425,14.82
676264,12.165,0.0012,0.0119,0.145,15.08
676368,12.165,0.0012,0.0118,0.145,15.08
676473,12.165,0.0012,0.0119,0.145,15.225
676577,12.165,0.0012,0.0118,0.145,15.08
676681,12.165,0.0012,0.0118,0.145,15.08
676785,12.165,0.0012,0.0119,0.145,15.08
676889,12.165,0.0012,0.0118,0.1425,14.82
676993,12.165,0.0012,0.0118,0.145,15.08
677097,12.165,0.0012,0.0118,0.145,15.08
677201,12.165,0.0012,0.0119,0.145,15.08
677305,12.165,0.0012,0.0118,0.145,15.08
677410,12.165,0.0012,0.0118,0.1425,14.9625
677514,12.1638,0.0015,0.0147,0.18,18.72
677618,12.1638,0.0015,0.0148,0.18,18.72
677722,12.165,0.0012,0.0118,0.1425,14.82
677826,12.165,0.0012,0.0118,0.145,15.08
677930,12.165,0.0012,0.0118,0.145,15.08
678034,12.165,0.0012,0.0118,0.145,15.08
678138,12.165,0.0012,0.0118,0.1425,14.82
678242,12.165,0.0012,0.0118,0.145,15.08
678347,12.165,0.0012,0.0119,0.145,15.225
678451,12.165,0.0012,0.0118,0.145,15.08
678555,12.165,0.0012,0.0118,0.145,15.08
678659,12.165,0.0012,0.0119,0.145,15.08
678763,12.165,0.0012,0.0118,0.145,15.08
678867,12.165,0.0012,0.0118,0.145,15.08
678971,12.165,0.0012,0.0118,0.145,15.08
679076,12.165,0.0012,0.0119,0.145,15.225
679180,12.165,0.0012,0.0118,0.145,15.08
679284,12.165,0.0012,0.0118,0.145,15.08
679388,12.165,0.0012,0.0118,0.145,15.08
679492,12.165,0.0012,0.0118,0.145,15.08
679596,12.165,0.0012,0.0119,0.145,15.08
679700,12.165,0.0012,0.0118,0.1425,14.82
679804,12.165,0.0012,0.0119,0.145,15.08
679908,12.165,0.0012,0.0119,0.145,15.08
680013,12.165,0.0012,0.0118,0.145,15.225
680117,12.165,0.0012,0.0119,0.145,15.08
680221,12.165,0.0012,0.0119,0.145,15.08
680325,12.165,0.0012,0.0118,0.145,15.08
680429,12.165,0.0012,0.0119,0.145,15.08
680533,12.165,0.0012,0.0119,0.145,15.08
680637,12.165,0.0012,0.0119,0.145,15.08
680741,12.165,0.0012,0.0118,0.145,15.08
680845,12.165,0.0012,0.0118,0.145,15.08
680950,12.165,0.0012,0.0119,0.145,15.225
681054,12.165,0.0012,0.0118,0.145,15.08
681158,12.165,0.0012,0.0118,0.145,15.08
681262,12.165,0.0012,0.0119,0.145,15.08
681366,12.165,0.0012,0.0119,0.145,15.08
681470,12.165,0.0012,0.0118,0.145,15.08
681574,12.165,0.0012,0.0118,0.145,15.08
681678,12.165,0.0012,0.0119,0.145,15.08
681783,12.165,0.0012,0.0118,0.145,15.225
681887,12.165,0.0012,0.0118,0.145,15.08
681991,12.165,0.0012,0.0119,0.145,15.08
682095,12.165,0.0012,0.0119,0.145,15.08
682199,12.165,0.0012,0.0118,0.145,15.08
682303,12.165,0.0012,0.0119,0.145,15.08
682407,12.165,0.0012,0.0119,0.145,15.08
682511,12.165,0.0012,0.0119,0.145,15.08
682615,12.165,0.0012,0.0118,0.145,15.08
682720,12.165,0.0012,0.0119,0.145,15.225
682824,12.165,0.0012,0.0119,0.145,15.08
682928,12.165,0.0012,0.0119,0.145,15.08
683032,12.165,0.0012,0.0118,0.145,15.08
683136,12.165,0.0012,0.0119,0.145,15.08
683240,12.165,0.0012,0.0118,0.145,15.08
683344,12.165,0.0012,0.0119,0.145,15.08
683448,12.165,0.0012,0.0118,0.145,15.08
683553,12.165,0.0012,0.0119,0.145,15.225
683657,12.165,0.0012,0.0119,0.145,15.08
683761,12.165,0.0012,0.0118,0.145,15.08
683865,12.165,0.0012,0.0118,0.145,15.08
683969,12.165,0.0012,0.0119,0.145,15.08
684073,12.165,0.0012,0.0118,0.145,15.08
684177,12.165,0.0012,0.0118,0.145,15.08
684281,12.165,0.0012,0.0118,0.145,15.08
684385,12.165,0.0012,0.0119,0.145,15.08
684490,12.165,0.0012,0.0118,0.145,15.225
684594,12.165,0.0012,0.0118,0.145,15.08
684698,12.165,0.0012,0.0119,0.145,15.08
684802,12.165,0.0012,0.0119,0.145,15.08
684906,12.165,0.0012,0.0118,0.145,15.08
685010,12.165,0.0012,0.0125,0.1525,15.86
685115,12.1638,0.0013,0.0129,0.1575,16.5375
685219,12.165,0.0012,0.0119,0.145,15.08
685323,12.165,0.0012,0.0118,0.145,15.08
685427,12.165,0.0012,0.0118,0.145,15.08
685531,12.165,0.0012,0.0119,0.145,15.08
685635,12.165,0.0012,0.0118,0.145,15.08
685739,12.165,0.0012,0.0119,0.145,15.08
685843,12.165,0.0012,0.0119,0.145,15.08
685947,12.165,0.0012,0.0118,0.145,15.08
686052,12.165,0.0012,0.0118,0.145,15.225
686156,12.165,0.0012,0.0118,0.145,15.08
686260,12.165,0.0012,0.0118,0.145,15.08
686364,12.165,0.0012,0.0119,0.145,15.08
686468,12.165,0.0012,0.0118,0.145,15.08
686572,12.165,0.0012,0.0119,0.145,15.08
686676,12.165,0.0012,0.0119,0.145,15.08
686780,12.165,0.0012,0.0118,0.145,15.08
686885,12.165,0.0012,0.0118,0.145,15.225
686989,12.165,0.0012,0.0119,0.145,15.08
687093,12.165,0.0012,0.0118,0.145,15.08
687197,12.165,0.0012,0.0118,0.145,15.08
687301,12.165,0.0012,0.0119,0.145,15.08
687405,12.165,0.0012,0.0119,0.145,15.08
687509,12.165,0.0012,0.0119,0.145,15.08
687613,12.165,0.0012,0.0118,0.1425,14.82
687718,12.165,0.0012,0.0119,0.145,15.225
687822,12.165,0.0012,0.0119,0.145,15.08
687926,12.165,0.0012,0.0118,0.145,15.08
688030,12.165,0.0012,0.0119,0.145,15.08
688134,12.165,0.0012,0.0119,0.145,15.08
688238,12.165,0.0012,0.0118,0.145,15.08
688342,12.165,0.0012,0.0118,0.145,15.08
688446,12.165,0.0012,0.0119,0.145,15.08
688550,12.165,0.0012,0.0119,0.145,15.08
688654,12.165,0.0012,0.0118,0.145,15.08
688759,12.165,0.0012,0.0118,0.145,15.225
688863,12.165,0.0012,0.0119,0.145,15.08
688967,12.165,0.0012,0.0118,0.145,15.08
689071,12.165,0.0012,0.0118,0.145,15.08
689175,12.165,0.0012,0.0119,0.145,15.08
689279,12.165,0.0012,0.0119,0.145,15.08
689383,12.165,0.0012,0.0118,0.145,15.08
689488,12.165,0.0012,0.0119,0.145,15.225
689592,12.165,0.0012,0.0119,0.145,15.08
689696,12.165,0.0012,0.0119,0.145,15.08
689800,12.165,0.0012,0.0118,0.145,15.08
689904,12.165,0.0012,0.0118,0.145,15.08
690008,12.165,0.0012,0.0119,0.145,15.08
690112,12.165,0.0012,0.0118,0.145,15.08
690216,12.165,0.0012,0.0118,0.145,15.08
690321,12.165,0.0012,0.0119,0.145,15.225
690425,12.165,0.0012,0.0119,0.145,15.08
690529,12.165,0.0012,0.0118,0.145,15.08
690633,12.165,0.0012,0.0118,0.145,15.08
690737,12.165,0.0012,0.0119,0.145,15.08
690841,12.165,0.0012,0.0118,0.145,15.08
690945,12.165,0.0012,0.0118,0.145,15.08
691049,12.165,0.0012,0.0119,0.145,15.08
691153,12.165,0.0012,0.0119,0.145,15.08
691258,12.165,0.0012,0.0118,0.145,15.225
691362,12.165,0.0012,0.0118,0.145,15.08
691466,12.165,0.0012,0.0119,0.145,15.08
691570,12.165,0.0012,0.0118,0.145,15.08
691674,12.165,0.0012,0.0118,0.145,15.08
691778,12.165,0.0012,0.0119,0.145,15.08
691882,12.165,0.0012,0.0119,0.145,15.08
691986,12.165,0.0012,0.0119,0.145,15.08
692090,12.165,0.0012,0.0119,0.145,15.08
692195,12.165,0.0012,0.0119,0.145,15.225
692299,12.165,0.0012,0.0119,0.145,15.08
692403,12.165,0.0012,0.0119,0.145,15.08
692507,12.1638,0.0015,0.0149,0.18,18.72
692611,12.1638,0.0014,0.0141,0.1725,17.94
692715,12.165,0.0012,0.0118,0.1425,14.82
692819,12.165,0.0012,0.0118,0.1425,14.82
692923,12.165,0.0012,0.0118,0.145,15.08
693028,12.165,0.0012,0.0119,0.145,15.225
